horse,trial_date,race_date,gap_days,trial_dist,race_dist,dist_match,trial_sentiment,concealed,won_trial,improver,trial_finish_pct,race_place,race_n,race_finish_pct,race_win,race_top3,race_top_half
FAMILY KNIGHT,2025-09-16,2025-09-28,12,1200,1400,True,0,False,False,False,0.8,14,14,1.0,0,0,0
ONE LOVE,2025-09-16,2025-10-26,40,1200,1200,True,-,False,False,False,0.9,13,14,0.9285714285714286,0,0,0
AMAZING AWARD,2025-09-16,2025-10-08,22,1200,1650,False,0,False,False,True,,12,12,1.0,0,0,0
PACKING PHOENIX,2025-09-16,2025-09-28,12,1200,1200,True,++,False,True,False,0.1111111111111111,1,12,0.08333333333333333,1,1,1
NINJA DERBY,2025-09-16,2025-09-28,12,1200,1600,False,++,True,False,False,0.2222222222222222,1,14,0.07142857142857142,1,1,1
JOLLY JUMPER,2025-09-16,2025-09-28,12,1200,1400,True,+,False,False,True,0.3333333333333333,13,14,0.9285714285714286,0,0,0
INNO CENTURY,2025-09-16,2025-10-08,22,1200,1200,True,+,False,False,True,0.4444444444444444,8,12,0.6666666666666666,0,0,0
KYRUS TREASURE,2025-09-16,2025-10-04,18,1200,1200,True,+,False,False,False,0.5555555555555556,10,14,0.7142857142857143,0,0,0
YEUX DE LIFELINE,2025-09-16,2025-09-21,5,1200,1200,True,0,False,False,False,0.6666666666666666,10,11,0.9090909090909091,0,0,0
INVICTUS DRAGON,2025-09-16,2025-10-12,26,1200,1200,True,0,False,False,False,0.7777777777777778,5,12,0.4166666666666667,0,0,1
SIGHT HERMOSO,2025-09-16,2025-10-19,33,1200,1000,True,-,False,False,False,0.8888888888888888,6,14,0.42857142857142855,0,0,1
CELESTIAL PATCH,2025-09-16,2025-10-08,22,1200,1650,False,0,False,False,True,,7,12,0.5833333333333334,0,0,0
DAY DAY VICTORY,2025-09-16,2025-10-08,22,1050,1000,True,++,True,True,False,0.25,3,13,0.23076923076923078,0,1,1
HORSEPOWER,2025-09-16,2025-10-22,36,1050,1000,True,++,True,False,False,0.5,5,9,0.5555555555555556,0,0,0
STELLAR EXPRESS,2025-09-16,2025-10-04,18,1050,1000,True,-,False,False,False,0.75,13,14,0.9285714285714286,0,0,0
SHOTGUN,2025-09-16,2025-10-22,36,1050,1200,True,+,False,False,False,1.0,8,12,0.6666666666666666,0,0,0
MOMENTS IN TIME,2025-09-18,2025-09-28,10,1200,1400,True,++,False,True,False,0.125,9,14,0.6428571428571429,0,0,0
CHEAHA,2025-09-18,2025-11-05,48,1200,1200,True,+,False,False,False,0.25,5,12,0.4166666666666667,0,0,1
HAPPY TOGETHER,2025-09-18,2025-09-28,10,1200,1400,True,++,True,False,False,0.375,3,14,0.21428571428571427,0,1,1
SUNLIGHT POWER,2025-09-18,2025-09-28,10,1200,1400,True,+,False,False,True,0.5,11,14,0.7857142857142857,0,0,0
RUBYLOT,2025-09-18,2025-09-28,10,1200,1400,True,+,False,False,False,0.625,5,14,0.35714285714285715,0,0,1
JOHANNES BRAHMS,2025-09-18,2025-09-28,10,1200,1400,True,+,False,False,True,0.75,8,14,0.5714285714285714,0,0,0
STRAIGHT ARRON,2025-09-18,2025-10-19,31,1200,1600,False,-,False,False,False,0.875,4,14,0.2857142857142857,0,0,1
SWORD POINT,2025-09-18,2025-10-19,31,1200,1600,False,-,False,False,False,1.0,14,14,1.0,0,0,0
FORTUNE BOY,2025-09-18,2025-09-28,10,1200,1600,False,++,False,True,True,0.125,4,14,0.2857142857142857,0,0,1
SPEED DRAGON,2025-09-18,2025-10-15,27,1200,1800,False,++,False,False,False,0.25,1,10,0.1,1,1,1
SAGACIOUS LIFE,2025-09-18,2025-10-26,38,1200,1600,False,-,False,False,True,0.5,1,14,0.07142857142857142,1,1,1
HELENE FEELING,2025-09-18,2025-10-04,16,1200,1650,False,+,False,False,False,0.625,11,12,0.9166666666666666,0,0,0
AESTHETICISM,2025-09-18,2025-09-28,10,1200,1600,False,+,False,False,True,0.75,12,14,0.8571428571428571,0,0,0
TALENTS TRUMP,2025-09-18,2025-10-30,42,1200,1650,False,-,False,False,True,0.875,14,14,1.0,0,0,0
CALIFORNIA BLUES,2025-09-18,2025-11-09,52,1200,1200,True,-,False,False,False,1.0,11,12,0.9166666666666666,0,0,0
CALIFORNIA STAR,2025-09-18,2025-10-12,24,1200,1200,True,++,False,True,False,0.1111111111111111,5,12,0.4166666666666667,0,0,1
CHATEAUNEUF,2025-09-18,2025-10-04,16,1200,1200,True,++,False,False,False,0.3333333333333333,9,13,0.6923076923076923,0,0,0
WIN EASE,2025-09-18,2025-11-09,52,1200,1400,True,+,False,False,False,0.4444444444444444,9,14,0.6428571428571429,0,0,0
PRESTIGE GOOD,2025-09-18,2025-10-08,20,1200,1650,False,-,False,False,False,0.5555555555555556,10,11,0.9090909090909091,0,0,0
BRIGHT MORTAR,2025-09-18,2025-09-28,10,1200,1200,True,0,False,False,False,0.6666666666666666,11,12,0.9166666666666666,0,0,0
SPIRIT OF PEACE,2025-09-18,2025-09-28,10,1200,1400,True,+,False,False,False,0.7777777777777778,6,14,0.42857142857142855,0,0,1
SOARING BRONCO,2025-09-18,2025-10-08,20,1200,1650,False,-,False,False,False,0.8888888888888888,10,12,0.8333333333333334,0,0,0
MASTER TRILLION,2025-09-18,2025-09-28,10,1200,1600,False,-,False,False,False,1.0,2,14,0.14285714285714285,0,1,1
VIVA CHALEUR,2025-09-18,2025-10-04,16,1200,1650,False,++,False,True,False,0.1111111111111111,3,13,0.23076923076923078,0,1,1
GALE SAGA,2025-09-18,2025-10-01,13,1200,1400,True,+,False,False,True,0.2222222222222222,6,14,0.42857142857142855,0,0,1
JOLLY BRILLIANT,2025-09-18,2025-11-15,58,1200,1200,True,+,False,False,True,0.3333333333333333,11,14,0.7857142857142857,0,0,0
SOMETHING JONAH,2025-09-18,2025-10-12,24,1200,1200,True,+,False,False,False,0.4444444444444444,6,12,0.5,0,0,1
HINOKAMI KAGURA,2025-09-18,2025-09-28,10,1200,1200,True,0,False,False,False,0.5555555555555556,6,12,0.5,0,0,1
AMAZING GAZE,2025-09-18,2025-10-08,20,1200,1650,False,+,False,False,True,0.6666666666666666,2,12,0.16666666666666666,0,1,1
SO MY FOLKS,2025-09-18,2025-11-09,52,1200,1000,True,-,False,False,True,0.7777777777777778,5,14,0.35714285714285715,0,0,1
SILVER KING,2025-09-18,2025-09-28,10,1200,1600,False,-,False,False,False,1.0,13,14,0.9285714285714286,0,0,0
RIDING TOGETHER,2025-09-18,2025-10-19,31,1050,1400,False,++,False,True,False,0.14285714285714285,14,14,1.0,0,0,0
A AMERIC TE SPECSO,2025-09-18,2025-10-08,20,1050,1200,True,+,False,False,False,0.2857142857142857,6,12,0.5,0,0,1
WATCH THIS ONE,2025-09-18,2025-09-28,10,1050,1000,True,+,False,False,True,0.42857142857142855,12,14,0.8571428571428571,0,0,0
KYRUS DRAGON,2025-09-18,2025-10-08,20,1050,1200,True,+,False,False,False,0.5714285714285714,1,12,0.08333333333333333,1,1,1
REAL GENTLEMAN,2025-09-18,2025-11-09,52,1050,1400,False,-,False,False,False,0.8571428571428571,13,14,0.9285714285714286,0,0,0
MASTEROFMYUNIVERSE,2025-09-18,2025-10-12,24,1050,1200,True,+,False,False,False,1.0,7,12,0.5833333333333334,0,0,0
YEE CHEONG SPIRIT,2025-09-18,2025-09-28,10,1050,1200,True,++,False,True,False,0.16666666666666666,9,12,0.75,0,0,0
SAVVY WARRIOR,2025-09-18,2025-10-19,31,1050,1200,True,+,False,False,False,0.5,10,13,0.7692307692307693,0,0,0
NOT USUAL PICK,2025-09-18,2025-10-22,34,1050,1200,True,0,False,False,False,0.6666666666666666,11,12,0.9166666666666666,0,0,0
SUNNY DARLING,2025-09-18,2025-09-28,10,1050,1200,True,+,False,False,True,0.2857142857142857,9,12,0.75,0,0,0
WORD OF KINDNESS,2025-09-18,2025-11-15,58,1050,1200,True,-,False,False,False,0.8571428571428571,9,14,0.6428571428571429,0,0,0
ROBOT KNIGHT,2025-09-18,2025-10-12,24,1050,1200,True,++,False,True,False,0.16666666666666666,12,12,1.0,0,0,0
PRESTIGE HALL,2025-09-18,2025-10-19,31,1050,1000,True,++,False,False,False,0.3333333333333333,7,14,0.5,0,0,1
HE WAS YOU,2025-09-18,2025-10-12,24,1050,1200,True,+,False,False,False,0.5,1,12,0.08333333333333333,1,1,1
SANTORINI,2025-09-18,2025-11-05,48,1050,1000,True,0,False,False,False,0.6666666666666666,8,12,0.6666666666666666,0,0,0
PODIUM,2025-09-18,2025-10-01,13,1050,1200,True,-,False,False,False,0.8333333333333334,10,15,0.6666666666666666,0,0,0
HYANNIS STAR,2025-09-18,2025-10-26,38,1050,1200,True,-,False,False,False,1.0,11,14,0.7857142857142857,0,0,0
MY WISH,2025-09-19,2025-09-28,9,1200,1400,True,++,False,True,False,0.1111111111111111,1,14,0.07142857142857142,1,1,1
TALENTS AMBITION,2025-09-19,2025-10-04,15,1200,1650,False,++,False,False,False,0.2222222222222222,2,12,0.16666666666666666,0,1,1
TOP DRAGON,2025-09-19,2025-10-01,12,1200,1400,True,+,False,False,False,0.3333333333333333,3,14,0.21428571428571427,0,1,1
AWESOME FLUKE,2025-09-19,2025-10-19,30,1200,1600,False,++,True,False,False,0.4444444444444444,13,14,0.9285714285714286,0,0,0
HONG LOK GOLF,2025-09-19,2025-10-01,12,1200,1400,True,-,False,False,True,0.5555555555555556,3,10,0.3,0,1,1
GALAXY PATCH,2025-09-19,2025-10-19,30,1200,1600,False,0,False,False,False,0.6666666666666666,6,14,0.42857142857142855,0,0,1
HUGE WAVE,2025-09-19,2025-10-01,12,1200,1400,True,-,False,False,False,0.7777777777777778,5,10,0.5,0,0,1
HELIOS EXPRESS,2025-09-19,2025-10-26,37,1200,1200,True,-,False,False,False,1.0,5,14,0.35714285714285715,0,0,1
ONE MORE,2025-09-19,2025-10-01,12,1200,1200,True,++,False,True,False,0.1111111111111111,7,14,0.5,0,0,1
YOUNG ACHIEVER,2025-09-19,2025-09-28,9,1200,1400,True,++,False,False,True,0.2222222222222222,7,14,0.5,0,0,1
ABSOLUTE LUCKY,2025-09-19,2025-09-28,9,1200,1000,True,+,False,False,True,0.3333333333333333,11,14,0.7857142857142857,0,0,0
SUPER JOY N FUN,2025-09-19,2025-10-08,19,1200,1200,True,++,True,False,False,0.4444444444444444,9,12,0.75,0,0,0
SILVERY BREEZE,2025-09-19,2025-10-01,12,1200,1400,True,+,False,False,False,0.5555555555555556,2,14,0.14285714285714285,0,1,1
REFUSETOBEENGLISH,2025-09-19,2025-09-28,9,1200,1400,True,+,False,False,False,0.6666666666666666,13,14,0.9285714285714286,0,0,0
GIDDY UP,2025-09-19,2025-10-12,23,1200,1200,True,-,False,False,False,0.7777777777777778,8,12,0.6666666666666666,0,0,0
PERPETUAL POWER,2025-09-19,2025-10-15,26,1200,1650,False,-,False,False,False,0.8888888888888888,9,12,0.75,0,0,0
FUN TOGETHER,2025-09-19,2025-10-04,15,1200,1400,True,++,False,True,False,0.1,4,14,0.2857142857142857,0,0,1
SILVER UP,2025-09-19,2025-10-01,12,1200,1400,True,++,False,False,True,0.2,3,14,0.21428571428571427,0,1,1
GLORIASTAR,2025-09-19,2025-10-12,23,1200,1400,True,+,False,False,True,0.3,7,15,0.4666666666666667,0,0,1
FLYING LUCK,2025-09-19,2025-09-28,9,1200,1600,False,+,False,False,True,0.4,8,14,0.5714285714285714,0,0,0
FORTUNE KINGO,2025-09-19,2025-10-04,15,1200,1200,True,+,False,False,True,0.5,14,14,1.0,0,0,0
DOUBLE BINGO,2025-09-19,2025-09-28,9,1200,1200,True,+,False,False,True,0.6,2,12,0.16666666666666666,0,1,1
YEE CHEONG RAIDER,2025-09-19,2025-09-28,9,1200,1200,True,0,False,False,False,0.7,6,12,0.5,0,0,1
SPORTIC WARRIOR,2025-09-19,2025-10-04,15,1200,1650,False,-,False,False,False,0.8,12,13,0.9230769230769231,0,0,0
YOUNG BRAVO,2025-09-19,2025-10-04,15,1200,1400,True,+,True,False,False,0.9,2,14,0.14285714285714285,0,1,1
GOLD TACK,2025-09-19,2025-10-15,26,1200,1650,False,-,False,False,False,1.0,5,12,0.4166666666666667,0,0,1
STRAIGHT TO GLORY,2025-09-19,2025-10-19,30,1050,1000,True,++,False,True,False,0.2,3,14,0.21428571428571427,0,1,1
SPARKLING FELLOW,2025-09-19,2025-10-26,37,1050,1000,True,++,True,False,False,0.4,2,14,0.14285714285714285,0,1,1
GOOD CHAP,2025-09-19,2025-10-19,30,1050,1200,True,+,True,False,False,0.6,3,13,0.23076923076923078,0,1,1
WARRIORS DREAM,2025-09-19,2025-10-01,12,1050,1200,True,-,False,False,True,0.8,10,14,0.7142857142857143,0,0,0
TAJ DRAGON,2025-09-23,2025-10-01,8,1200,1400,True,++,False,True,True,0.1111111111111111,8,10,0.8,0,0,0
SKY VINO,2025-09-23,2025-10-01,8,1200,1400,True,++,True,False,False,0.2222222222222222,7,14,0.5,0,0,1
BEAUTY JOY,2025-09-23,2025-10-19,26,1200,1600,False,++,False,False,False,0.3333333333333333,3,14,0.21428571428571427,0,1,1
CAPITAL DELIGHT,2025-09-23,2025-10-04,11,1200,1650,False,+,False,False,True,0.4444444444444444,6,12,0.5,0,0,1
RAGING BLIZZARD,2025-09-23,2025-10-01,8,1200,1000,True,+,False,False,True,0.5555555555555556,2,8,0.25,0,1,1
BULB GENERAL,2025-09-23,2025-10-04,11,1200,1200,True,+,False,False,False,0.6666666666666666,1,13,0.07692307692307693,1,1,1
BUNDLE AWARD,2025-09-23,2025-10-26,33,1200,1600,False,+,False,False,False,0.7777777777777778,11,14,0.7857142857142857,0,0,0
BEAUTY ETERNAL,2025-09-23,2025-10-19,26,1200,1600,False,+,True,False,False,0.8888888888888888,9,14,0.6428571428571429,0,0,0
SUNDAY'S SERENADE,2025-09-23,2025-10-01,8,1200,1400,True,+,True,False,False,1.0,7,14,0.5,0,0,1
CAP FERRAT,2025-09-23,2025-10-19,26,1200,1600,False,++,False,True,False,0.1,8,14,0.5714285714285714,0,0,0
HAYDAY,2025-09-23,2025-10-01,8,1200,1200,True,+,False,False,False,0.2,8,14,0.5714285714285714,0,0,0
LIVEANDLETLIVE,2025-09-23,2025-10-15,22,1200,1800,False,+,False,False,False,0.3,4,12,0.3333333333333333,0,0,1
BRILLIANT EXPRESS,2025-09-23,2025-09-28,5,1200,1200,True,+,False,False,True,0.4,5,11,0.45454545454545453,0,0,1
MASTER RESOLUTE,2025-09-23,2025-10-22,29,1200,1000,True,+,False,False,True,0.5,10,13,0.7692307692307693,0,0,0
KEMPES,2025-09-23,2025-10-01,8,1200,1200,True,0,False,False,True,0.6,1,14,0.07142857142857142,1,1,1
YOUNG CHAMPION,2025-09-23,2025-09-28,5,1200,1200,True,+,True,False,False,0.8,6,11,0.5454545454545454,0,0,0
INFINITE RESOLVE,2025-09-23,2025-10-04,11,1200,1200,True,++,False,True,False,0.1,2,13,0.15384615384615385,0,1,1
IGOR STRAVINSKY,2025-09-23,2025-10-12,19,1200,1400,True,++,False,False,False,0.2,12,14,0.8571428571428571,0,0,0
VICTORY CHAMPION,2025-09-23,2025-10-01,8,1200,1400,True,+,False,False,True,0.3,5,14,0.35714285714285715,0,0,1
INVINCIBLE IBIS,2025-09-23,2025-10-01,8,1200,1400,True,+,False,False,False,0.4,1,14,0.07142857142857142,1,1,1
SHAMUS STORM,2025-09-23,2025-10-01,8,1200,1400,True,+,False,False,False,0.5,6,14,0.42857142857142855,0,0,1
THE BOOM BOX,2025-09-23,2025-10-04,11,1200,1200,True,+,False,False,True,0.6,6,13,0.46153846153846156,0,0,1
PACKING HURRICANE,2025-09-23,2025-10-01,8,1200,1800,False,+,False,False,False,0.7,9,14,0.6428571428571429,0,0,0
SKY PHOENIX,2025-09-23,2025-10-19,26,1200,1000,True,0,False,False,False,0.8,13,14,0.9285714285714286,0,0,0
JUBILATION FOR ALL,2025-09-23,2025-10-01,8,1200,1200,True,-,False,False,False,0.9,11,14,0.7857142857142857,0,0,0
CALIFORNIA MOXIE,2025-09-23,2025-10-19,26,1200,1400,True,-,False,False,False,1.0,9,14,0.6428571428571429,0,0,0
NIGHT PUROSANGUE,2025-09-23,2025-10-04,11,1200,1650,False,++,False,True,False,0.1,2,13,0.15384615384615385,0,1,1
LUCKY MAN,2025-09-23,2025-10-01,8,1200,1200,True,+,False,False,False,0.2,3,14,0.21428571428571427,0,1,1
STRANGE ALERT,2025-09-23,2025-10-01,8,1200,1400,True,+,False,False,True,0.3,2,14,0.14285714285714285,0,1,1
FIT FOR BEAUTY,2025-09-23,2025-10-04,11,1200,1400,True,++,False,False,True,0.4,7,14,0.5,0,0,1
NEZHA,2025-09-23,2025-10-04,11,1200,1200,True,+,False,False,False,0.5,5,13,0.38461538461538464,0,0,1
NORTHERN BEAST,2025-09-23,2025-10-01,8,1200,1800,False,0,False,False,True,0.6,11,14,0.7857142857142857,0,0,0
BILLION TWO,2025-09-23,2025-10-04,11,1200,1650,False,0,False,False,False,0.7,14,14,1.0,0,0,0
SALUTE KING PRAWN,2025-09-23,2025-10-04,11,1200,1400,True,0,False,False,False,0.8,13,14,0.9285714285714286,0,0,0
ALL EYES ON ME,2025-09-23,2025-10-04,11,1200,1650,False,-,False,False,False,0.9,7,13,0.5384615384615384,0,0,0
HAILTOTHEVICTORS,2025-09-23,2025-10-01,8,1200,1800,False,-,False,False,False,1.0,10,14,0.7142857142857143,0,0,0
INVINCIBLE SAGE,2025-09-23,2025-10-01,8,1050,1000,True,++,False,True,True,0.1,5,8,0.625,0,0,0
STELLAR EXPRESS,2025-09-23,2025-10-04,11,1050,1000,True,+,False,False,True,0.2,13,14,0.9285714285714286,0,0,0
WHIZZ KID,2025-09-23,2025-10-04,11,1050,1000,True,+,False,False,True,0.3,9,14,0.6428571428571429,0,0,0
LADY'S CHOICE,2025-09-23,2025-10-12,19,1050,1200,True,++,False,False,False,0.4,2,12,0.16666666666666666,0,1,1
TOURBILLON PRINCE,2025-09-23,2025-10-01,8,1050,1400,False,+,False,False,False,0.5,9,10,0.9,0,0,0
GREAT LEGACY,2025-09-23,2025-10-15,22,1050,1200,True,-,False,False,False,0.8,9,12,0.75,0,0,0
SPORTS LEGEND,2025-09-26,2025-10-08,12,1200,1200,True,++,False,True,False,0.125,7,12,0.5833333333333334,0,0,0
STORMING DRAGON,2025-09-26,2025-10-08,12,1200,1200,True,+,False,False,False,0.25,4,12,0.3333333333333333,0,0,1
CAMBRIDGE,2025-09-26,2025-10-04,8,1200,1800,False,+,False,False,True,0.375,9,14,0.6428571428571429,0,0,0
CHATEAUNEUF,2025-09-26,2025-10-04,8,1200,1200,True,++,False,False,False,0.5,9,13,0.6923076923076923,0,0,0
AMAZING AWARD,2025-09-26,2025-10-08,12,1200,1650,False,+,True,False,False,0.625,12,12,1.0,0,0,0
CHILL BUDDY,2025-09-26,2025-10-04,8,1200,1000,True,+,True,False,False,0.75,5,14,0.35714285714285715,0,0,1
FLOOF,2025-09-26,2025-10-01,5,1200,1800,False,-,False,False,False,0.875,7,14,0.5,0,0,1
CASA ROCHESTER,2025-09-26,2025-10-08,12,1200,1650,False,-,False,False,False,1.0,3,11,0.2727272727272727,0,1,1
YOUNG ARROW,2025-09-26,2025-10-08,12,1200,1200,True,++,False,True,False,0.125,10,12,0.8333333333333334,0,0,0
WITHALLMYFAITH,2025-09-26,2025-10-04,8,1200,1800,False,+,False,False,True,0.25,6,14,0.42857142857142855,0,0,1
SUPER INFINITY,2025-09-26,2025-10-15,19,1200,1200,True,+,False,False,False,0.375,8,12,0.6666666666666666,0,0,0
AMAZING GAZE,2025-09-26,2025-10-08,12,1200,1650,False,++,False,False,False,0.5,2,12,0.16666666666666666,0,1,1
TOY SOLTERO,2025-09-26,2025-10-04,8,1200,1650,False,0,False,False,False,0.625,11,14,0.7857142857142857,0,0,0
SMILING EMPEROR,2025-09-26,2025-10-08,12,1200,1650,False,+,True,False,False,0.75,5,12,0.4166666666666667,0,0,1
SMART TRIO,2025-09-26,2025-10-04,8,1200,1400,True,-,False,False,False,0.875,12,14,0.8571428571428571,0,0,0
BIG STRIDE,2025-09-26,2025-10-12,16,1200,1400,True,0,False,False,True,,10,15,0.6666666666666666,0,0,0
GRAND NOVA,2025-09-26,2025-10-08,12,1200,1200,True,++,False,True,True,0.1111111111111111,9,12,0.75,0,0,0
CELESTIAL PATCH,2025-09-26,2025-10-08,12,1200,1650,False,+,False,False,False,0.2222222222222222,7,12,0.5833333333333334,0,0,0
GENIUS BABY,2025-09-26,2025-10-04,8,1200,1400,True,+,False,False,True,0.3333333333333333,9,14,0.6428571428571429,0,0,0
ETALON OR,2025-09-26,2025-10-04,8,1200,1400,True,++,False,False,False,0.4444444444444444,1,14,0.07142857142857142,1,1,1
SPORTIC WARRIOR,2025-09-26,2025-10-04,8,1200,1650,False,-,False,False,False,0.6666666666666666,12,13,0.9230769230769231,0,0,0
GASTRONOMIQUE,2025-09-26,2025-10-01,5,1200,1200,True,-,False,False,False,0.7777777777777778,6,14,0.42857142857142855,0,0,1
COLONEL,2025-09-26,2025-10-04,8,1200,1400,True,-,False,False,False,0.8888888888888888,6,14,0.42857142857142855,0,0,1
INNO CENTURY,2025-09-26,2025-10-08,12,1200,1200,True,-,False,False,False,1.0,8,12,0.6666666666666666,0,0,0
GEORGIAN SIGMA,2025-09-26,2025-10-26,30,1050,1200,True,++,False,True,False,0.14285714285714285,2,14,0.14285714285714285,0,1,1
THE ALL OUT,2025-09-26,2025-10-04,8,1050,1000,True,+,False,False,True,0.2857142857142857,10,14,0.7142857142857143,0,0,0
ZETA HEDGE,2025-09-26,2025-10-22,26,1050,1000,True,+,False,False,False,0.42857142857142855,2,13,0.15384615384615385,0,1,1
BEAUTY FORMULA,2025-09-26,2025-10-30,34,1050,1200,True,0,False,False,False,0.5714285714285714,10,12,0.8333333333333334,0,0,0
CIRCUIT GOGO,2025-09-26,2025-11-12,47,1050,1200,True,0,False,False,False,0.7142857142857143,7,12,0.5833333333333334,0,0,0
KING VICTOR,2025-09-26,2025-10-22,26,1050,1000,True,-,False,False,False,0.8571428571428571,8,13,0.6153846153846154,0,0,0
RELIABLE DAD,2025-09-26,2025-11-12,47,1050,1200,True,-,False,False,False,1.0,10,13,0.7692307692307693,0,0,0
STAR MAC,2025-09-26,2025-10-12,16,1000,1400,False,++,False,True,False,0.1111111111111111,10,14,0.7142857142857143,0,0,0
WUNDERBAR,2025-09-26,2025-10-01,5,1000,1000,True,+,False,False,False,0.2222222222222222,4,8,0.5,0,0,1
PACKING BOLE,2025-09-26,2025-10-04,8,1000,1000,True,+,False,False,True,0.3333333333333333,11,14,0.7857142857142857,0,0,0
RED ELEGANCE,2025-09-26,2025-10-22,26,1000,1000,True,+,False,False,False,0.4444444444444444,8,9,0.8888888888888888,0,0,0
AURORA LADY,2025-09-26,2025-10-22,26,1000,1000,True,0,False,False,False,0.5555555555555556,4,9,0.4444444444444444,0,0,1
NEARLY FINE,2025-09-26,2025-10-19,23,1000,1400,False,0,False,False,False,0.6666666666666666,11,14,0.7857142857142857,0,0,0
SIX THREE WIN,2025-09-26,2025-11-02,37,1000,1000,True,0,False,False,False,0.7777777777777778,9,12,0.75,0,0,0
TOP PEAK,2025-09-26,2025-10-26,30,1000,1200,True,++,False,True,False,0.09090909090909091,14,14,1.0,0,0,0
LOVE TOGETHER,2025-09-26,2025-11-15,50,1000,1000,True,+,False,False,False,0.18181818181818182,5,14,0.35714285714285715,0,0,1
ALPHA STRIKE,2025-09-26,2025-10-26,30,1000,1000,True,+,False,False,False,0.2727272727272727,1,14,0.07142857142857142,1,1,1
LOOKS OUTSTANDING,2025-09-26,2025-10-22,26,1000,1200,True,++,True,False,False,0.45454545454545453,1,12,0.08333333333333333,1,1,1
RUN RUN SUNRISE,2025-09-26,2025-11-09,44,1000,1000,True,0,False,False,False,0.5454545454545454,10,14,0.7142857142857143,0,0,0
SONIC PURSUIT,2025-09-26,2025-11-02,37,1000,1200,True,0,False,False,False,0.6363636363636364,3,12,0.25,0,1,1
GOLDENTRONICMIGHTY,2025-09-26,2025-10-26,30,1000,1200,True,+,False,False,False,0.7272727272727273,1,14,0.07142857142857142,1,1,1
KA YING ATTACK,2025-09-26,2025-10-26,30,1000,1400,False,0,False,False,True,0.8181818181818182,3,14,0.21428571428571427,0,1,1
MAGIC SUPER,2025-09-26,2025-11-09,44,1000,1000,True,-,False,False,False,0.9090909090909091,13,14,0.9285714285714286,0,0,0
ETERNAL RICHNESS,2025-09-26,2025-11-09,44,1000,1200,True,-,False,False,False,1.0,12,12,1.0,0,0,0
STAR FIGURE,2025-09-26,2025-10-22,26,1000,1200,True,++,False,True,True,0.1111111111111111,2,12,0.16666666666666666,0,1,1
GLORIOUS ST PAUL'S,2025-09-26,2025-11-23,58,1000,1400,False,++,False,False,True,0.2222222222222222,11,14,0.7857142857142857,0,0,0
CONRAD THE GREAT,2025-09-26,2025-10-22,26,1000,1000,True,+,False,False,False,0.3333333333333333,12,13,0.9230769230769231,0,0,0
QUARTZ LEGEND,2025-09-26,2025-11-02,37,1000,1000,True,+,False,False,True,0.4444444444444444,3,12,0.25,0,1,1
THE ALL ROUNDER,2025-09-26,2025-11-05,40,1000,1200,True,+,False,False,False,0.5555555555555556,11,12,0.9166666666666666,0,0,0
WORLD HERO,2025-09-26,2025-10-08,12,1000,1200,True,++,False,True,False,0.09090909090909091,7,12,0.5833333333333334,0,0,0
JUMBO BLESSING,2025-09-26,2025-11-09,44,1000,1000,True,+,False,False,False,0.18181818181818182,4,14,0.2857142857142857,0,0,1
CAP LINER,2025-09-26,2025-11-09,44,1000,1000,True,+,False,False,False,0.2727272727272727,3,14,0.21428571428571427,0,1,1
WINNING NOW,2025-09-26,2025-10-26,30,1000,1200,True,+,False,False,True,0.36363636363636365,10,14,0.7142857142857143,0,0,0
